id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,rel
485,MALES,25,DIVORCED,NO,COMPLETED UNDERGRADUATE,WORK,YES,20,4,1,4,4,4,2,1,4,1,1,4,2,1,3,1,1,4,1,4,4,2,4,1,1,3,3,1,5,1,5,4,2,1,5,5,6,6,6,2,3,2,4,5,1,5,5,2,1,4,4,1,4,1,4,1,4,1,1,0,1,1,1,0,0,0,0,0,0,1,2,5,4,5,3,1,4,3,4,2,4,4,4,2,1,5,4,5,2,4,4,4,4,3,4,2,1,1,1,4,4,4,4,4,5,4,5,4,4,5,23,27,39,12,28,16,40,3,76,18 - 29,25 - 32,completed undergrad uni,In a relationship
303,FEMALES,58,REMARRIED,NO,SOME SECONDARY,LIFE IN GENERAL,NO,0,5,1,5,2,5,1,2,4,2,2,2,1,1,4,2,1,5,1,5,5,1,5,1,1,4,5,1,4,1,4,5,1,1,6,6,6,6,3,2,2,3,5,5,2,4,5,4,2,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,0,0,0,0,0,2,2,3,4,4,4,2,4,4,4,1,4,2,4,2,2,4,4,5,4,5,3,3,3,4,4,1,1,2,1,4,4,4,4,4,4,4,4,5,4,4,29,23,46,11,27,20,40,5,70,45+,50+,did not complete high school,Not in a relationship
216,MALES,31,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO, ,4,1,5,1,5,1,1,4,1,1,4,1,1,4,2,2,5,1,5,4,1,5,1,2,4,4,2,4,1,5,5,2,1,5,6,6,7,3,3,4,3,4,3,3,4,5,4,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,0,0,1,1,1,0,1,3,2,4,5,3,2,5,5,5,1,5,3,3,2,5,4,4,5,5,5,4,4,4,4,4,2,3,2,1,4,4,4,4,4,5,3,4,5,4,1,29,28,45,15,27,26,40,7,70,30 - 44,25 - 32,some additional training,Not in a relationship
188,FEMALES,29,SINGLE,NO,SOME SECONDARY,MONEY/FINANCES,NO,0,3,1,5,1,5,1,1,4,1,1,4,1,1,5,1,1,4,1,5,4,1,5,1,1,4,4,1,5,1,5,4,1,1,5,5,5,4,7,2,2,3,5,5,2,3,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,0,1,1,1,1,1,2,4,5,5,5,1,3,4,2,2,4,3,3,3,3,3,5,5,5,5,4,4,4,4,4,1,1,3,2,4,4,4,4,4,5,4,5,4,3,3,28,28,45,10,26,21,40,8,70,18 - 29,25 - 32,did not complete high school,In a relationship
162,MALES,22,SINGLE,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,2,3,2,5,3,2,3,2,3,3,1,4,2,2,5,3,2,4,1,5,4,3,3,4,3,5,5,1,3,1,5,5,2,2,2,6,4,3,1,3,3,4,4,4,4,4,4,4,3,4,4,1,3,1,3,3,3,2,1,1,1,1,1,0,0,0,0,0,0,2,4,2,2,3,3,5,4,3,3,4,4,4,2,3,2,4,4,4,3,3,3,2,4,3,3,2,2,2,2,4,4,2,3,4,4,2,1,2,3,4,20,22,44,22,16,29,34,4,54,18 - 29,18 - 24,completed undergrad uni,In a relationship
67,FEMALES,20,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,100,2,3,2,4,2,2,2,3,2,3,4,3,2,2,4,1,3,3,4,2,2,2,4,4,4,2,1,2,5,2,3,3,3,2,2,2,6,2,3,3,4,3,1,3,2,2,4,4,4,3,2,3,2,2,4,2,3,4,1,1,1,0,0,1,1,0,0,0,4,5,5,1,4,1,4,1,1,1,1,2,3,1,2,2,2,2,3,2,4,3,3,2,2,3,3,5,4,4,3,3,1,2,1,2,1,2,5,4,4,15,20,26,30,14,37,24,5,42,18 - 29,18 - 24,some additional training,Not in a relationship
478,MALES,21,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO, ,5,2,4,2,3,3,2,4,2,3,4,2,2,4,4,4,2,1,2,2,4,3,1,1,1,2,4,1,1,3,2,1,1,5,6,6,6,6,3,3,3,4,3,3,3,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,1,0,0,0,1,1,0,1,2,2,4,4,4,3,2,4,3,4,2,4,3,4,3,2,3,3,4,4,3,3,3,2,3,3,2,3,3,2,4,4,4,4,4,4,4,4,4,3,4,23,22,22,22,29,27,40,6,66,18 - 29,18 - 24,completed undergrad uni,In a relationship
228,FEMALES,26,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,YES,3,4,2,5,2,4,2,1,4,1,1,4,1,2,5,1,1,4,1,5,5,2,4,1,1,5,4,1,4,1,5,5,2,2,6,6,7,7,5,3,2,3,5,4,2,4,4,4,2,4,4,1,4,1,4,1,4,2,2,1,1,1,1,1,0,1,1,0,0,3,1,5,5,5,5,3,5,3,3,4,5,2,5,1,1,5,5,4,4,4,4,4,4,4,3,1,2,2,2,4,4,4,3,3,3,5,3,2,5,5,25,27,46,13,31,23,38,7,76,18 - 29,25 - 32,completed undergrad uni,In a relationship
107,MALES,39,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,LIFE IN GENERAL,NO,0,2,2,4,4,2,4,3,3,2,3,4,4,2,3,5,4,2,2,5,3,3,2,3,4,2,3,3,3,1,3,4,4,3,3,3,3,3,1,3,3,4,3,3,4,3,3,3,3,4,3,1,3,4,2,3,2,2,3,1,0,1,1,1,0,1,1,0,1,5,2,3,4,3,2,5,4,3,3,4,2,2,1,3,3,3,4,4,2,2,2,3,2,1,3,3,3,3,3,4,1,2,3,2,1,4,1,2,3,3,16,18,30,32,13,32,26,7,48,30 - 44,33 - 40,some additional training,Not in a relationship
177,FEMALES,24,SINGLE,NO,COMPLETED HIGHSCHOOL,SPOUSE OR PARTNER,NO,0,2,3,3,2,2,3,1,4,1,1,4,1,2,3,2,1,2,2,4,4,4,4,1,1,2,2,2,4,1,2,2,2,1,4,4,4,3,3,4,4,4,4,3,4,3,3,3,3,3,3,1,3,1,3,3,3,3,2,1,1,1,1,0,1,0,1,0,0,2,3,3,3,4,3,2,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,2,3,3,3,4,4,2,2,3,4,3,4,4,3,3,17,27,29,17,18,33,30,6,58,18 - 29,18 - 24,completed high school,In a relationship
27,FEMALES,38,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE, ,NO,0,3,1,5,1,5,1,3,4,3,2,3,2,1,5,5,1,4,1,4,4,1,4,1,4,1,1,1,2,1,2,4,1,1,6,6,6,6,6,5,4,5,5,5,5,4,5,5,4,4,4,1,4,1,4,1,4,1,1,1,1,0,0,0,0,0,0,0,0,2,3,3,3,5,5,3,2,2,2,2,2,3,3,3,5,3,3,5,5,5,2,2,3,3,4,1,1,2,1,4,4,4,4,4,4,3,3,4,3,1,28,21,31,17,30,33,40,2,54,30 - 44,33 - 40,completed undergrad uni,Not in a relationship
176,FEMALES,53,DIVORCED,NO,POSTGRADUATE COMPLETED,WORK,NO,0,4,1,4,2,5,2,3,2,3,3,3,1,4,3,4,1,3,2,3,2,4,3,2,2,2,3,1,2,5,2,3,1,1,2,2,3,2,2,3,3,4,5,2,4,4,1,5,5,4,4,1,4,1,4,1,3,1,1,1,1,1,0,1,0,1,0,0,0,1,4,4,5,5,5,2,5,5,5,1,5,4,5,1,1,5,5,5,4,4,2,2,2,4,1,1,4,2,5,4,4,4,4,4,5,2,4,5,5,5,26,16,26,23,11,36,39,5,84,45+,50+,completed postgrad uni,In a relationship
351,FEMALES,31,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0,3,3,3,3,2,5,3,3,3,3,3,2,4,5,3,2,5,1,4,4,2,4,1,2,5,5,1,5,1,5,4,2,1,4,4,4,4,4,3,2,3,4,4,2,4,4,1,1,4,4,1,4,1,4,1,3,3,1,1,1,1,1,1,0,1,1,0,0,3,4,3,3,3,2,5,2,3,3,4,3,2,3,3,2,2,3,3,3,1,2,2,2,3,1,2,2,2,2,4,4,4,2,4,3,2,1,2,3,4,15,16,46,16,20,20,37,7,47,30 - 44,25 - 32,some additional training,Not in a relationship
143,MALES,21,SINGLE, ,COMPLETED UNDERGRADUATE,WORK,NO, ,2,1,4,1,5,1,2,4,1,1,4,3,2,5,4,1,2,5,4,3,3,1,1,4,4,4,1,3,1,3,4,1,1,4,4,5,7,6,1,1,3,5,3,2,3,4,2,3,4,4,1,4,1,4,1,4,1,1,1,1,1,0,0,0,0,0,0,0,4,2,3,4,5,3,4,2,4,3,2,3,4,3,2,2,3,3,5,5,5,3,4,4,2,3,1,3,3,2,4,4,4,4,4,2,4,2,4,4,4,26,24,33,22,26,21,40,3,60,18 - 29,18 - 24,completed undergrad uni,In a relationship
317,FEMALES,53,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,FAMILY,NO,0,4,3,5,3,4,2,2,3,2,2,3,2,4,5,3,1,5,1,4,5,2,3,1,2,5,4,2,4,2,4,4,3,1,5,5,5,5,4,3,4,4,4,3,3,3,4,3,2,3,3,2,3,1,3,1,2,3,1,1,1,1,0,1,0,1,1,1,0,4,2,5,4,4,4,3,4,5,4,4,4,3,4,3,2,4,4,3,3,4,3,3,3,3,1,2,3,3,2,3,4,4,2,4,2,4,3,2,3,4,23,19,43,18,24,29,31,7,67,45+,50+,some additional training,Not in a relationship
178,FEMALES,42,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,LIFE IN GENERAL,NO,0,3,1,3,3,3,2,2,3,1,2,4,3,1,4,3,4,2,4,2,2,3,2,2,2,2,3,3,2,4,2,2,2,2,2,2,2,5,2,3,4,5,3,3,4,3,3,3,4,3,4,2,2,3,2,4,1,4,4,1,1,0,0,0,0,0,1,0,0,4,3,2,2,2,3,4,2,2,2,4,3,2,3,4,3,2,3,5,3,4,3,4,3,2,4,3,3,3,3,3,2,1,1,1,2,3,2,2,2,3,21,23,23,29,13,35,20,3,42,30 - 44,41 - 49,completed high school,Not in a relationship
421,FEMALES,68,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,HEALTH/ILLNESS,NO, ,3,1,4,1,4,1,1,2,3,3,3,2,3,3,5,2,5,1,4,3,5,5,4,3,3,3,2,4,4,3,4,2,2,5,5,3,4,6,3,4,3,4,3,3,3,4,5,3,4,4,1,4,1,3,1,4,2,1,1,1,1,0,1,0,1,0,0,0,4,4,4,3,4,4,1,4,3,4,2,3,3,3,3,3,3,3,5,5,5,4,2,2,3,2,2,3,3,2,4,4,4,3,4,2,2,5,4,3,3,26,18,37,30,23,31,38,5,60,45+,50+,completed high school,Not in a relationship
701,MALES,47,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0,3,5,2,3,4,2,3,3,4,2,4,3,3,5,4,1,2,3,4,3,1,2,4,4,3,3,2,4,1,4,3,5,4,5,3,3,2,1,4,4,4,3,4,4,3,3,5,4,4,4,1,3,1,4,1,3,2,1,1,1,0,0,0,0,0,0,1,0,4,4,3,4,4,4,4,3,4,4,2,4,2,2,4,4,2,4,1,3,4,2,1,3,2,2,3,2,3,3,4,4,4,3,4,2,2,2,4,2,2,17,17,33,29,14,36,37,3,54,45+,41 - 49,some additional training,Not in a relationship
504,MALES,48,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0,3,1,4,1,4,3,2,4,1,1,3,1,1,5,2,1,4,1,5,5,2,3,1,1,4,4,1,4,1,5,4,1,1,4,4,4,5,6,3,1,3,4,4,2,3,4,5,2,4,4,1,4,1,4,1,3,2,1,1,1,1,1,0,1,0,1,0,1,1,3,2,4,5,3,4,3,5,4,2,4,4,3,2,2,4,4,5,5,3,3,4,4,4,4,2,2,3,2,4,4,4,3,4,5,3,2,4,4,4,24,26,43,12,23,25,38,7,67,45+,41 - 49,some additional training,Not in a relationship
329,MALES,18,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,YES,35,2,5,3,4,3,3,3,2,4,2,2,3,2,3,2,1,2,2,3,4,1,2,4,3,3,4,1,1,1,2,3,3,3,3,4,2,3,1,4,4,4,3,2,3,4,3,4,4,3,3,2,3,3,3,2,2,4,3,0,0,1,1,0,0,0,0,1,0,4,4,2,2,2,3,5,1,1,2,3,1,3,2,4,4,1,4,1,2,3,2,1,3,2,3,3,4,2,3,3,2,3,1,2,2,2,1,3,2,2,14,15,27,21,13,35,25,3,36,18 - 29,18 - 24,completed high school,Not in a relationship
128,FEMALES,39,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,YES,20,2,2,3,2,4,4,3,3,2,2,2,1,2,4,4,2,5,1,4,3,3,3,2,3,2,4,2,2,1,3,4,4,4,3,3,3,3,2,2,2,3,4,3,3,4,4,3,2,3,3,2,3,1,3,3,2,2,2,1,1,1,0,1,0,1,0,0,0,2,2,4,4,4,4,2,4,4,4,2,3,4,4,2,2,4,4,4,4,2,2,3,3,4,3,2,3,2,2,3,4,2,3,3,4,4,4,4,4,4,19,20,34,26,14,24,29,5,71,30 - 44,33 - 40,completed undergrad uni,Not in a relationship
309,MALES,57,REMARRIED,NO,COMPLETED HIGHSCHOOL,MONEY/FINANCES,YES,160,3,2,5,1,5,1,1,4,1,1,4,1,1,5,1,1,4,2,4,4,1,4,1,2,5,5,1,4,2,5,5,2,2,3,2,6,5,7,3,1,1,4,4,1,5,4,4,2,4,4,1,3,1,4,1,4,1,1,1,1,1,1,1,0,1,1,1,0,2,1,5,5,4,3,5,4,5,5,4,2,4,5,1,1,4,5,4,5,5,4,4,4,4,4,2,2,1,2,4,4,4,4,4,4,5,1,2,5,5,27,28,45,15,23,19,39,8,73,45+,50+,completed high school,Not in a relationship
406,MALES,34,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,WORK,YES,210,4,4,3,3,4,2,1,4,1,1,4,3,4,4,3,3,5,1,4,5,2,3,1,5,4,3,3,3,3,4,3,4,4,4,4,6,4,6,4,3,5,3,4,2,4,4,3,3,4,4,1,4,1,4,1,3,2,3,1,0,1,1,0,0,1,0,0,0,4,4,3,2,3,5,4,4,5,5,5,4,5,3,4,4,3,5,2,3,4,4,4,4,2,1,3,2,2,2,4,4,4,3,2,2,2,2,1,2,2,20,23,38,29,24,29,36,4,58,30 - 44,33 - 40,some additional training,Not in a relationship
134,FEMALES,41,DIVORCED,YES,SOME ADDITIONAL TRAINING,FAMILY,NO, ,3,1,5,1,5,1,1,4,1,1,4,4,3,4,4,2,1,1,4,5,3,5,2,4,4,3,2,5,2,5,4,3,3,2,3,6,4,3,3,3,5,4,4,4,3,3,3,4,4,4,1,4,1,3,4,4,1,1,1,1,1,0,0,0,1,1,0,0,4,4,5,5,5,5,3,3,5,5,2,5,5,5,1,1,5,5,5,5,5,4,4,4,1,2,2,2,3,3,4,4,1,4,4,2,2,3,4,5,5,28,23,40,26,18,32,36,5,79,30 - 44,41 - 49,some additional training,In a relationship
70,FEMALES,30,MARRIED FIRST TIME,YES,SOME SECONDARY,MONEY/FINANCES,YES,10,1,2,3,3,3,5,3,3,4,4,1,1,2,3,1,1,2,1,3,5,1,3,1,1,2,2,1,3,1,5,4,1,1,2,2,4,2,1,2,3,3,4,3,3,4,2,2,2,4,4,1,3,3,4,1,3,3,1,1,1,0,1,1,0,0,1,0,0,1,2,2,4,4,5,3,4,4,4,4,4,4,4,2,2,4,4,4,3,1,2,1,1,4,3,2,3,2,4,4,2,4,2,4,5,4,3,2,4,4,15,15,32,10,11,26,34,5,69,30 - 44,25 - 32,did not complete high school,Not in a relationship
63,FEMALES,19,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,1,3,2,3,3,2,2,4,3,2,4,3,4,3,4,2,1,1,2,1,3,2,3,3,3,3,4,2,3,3,2,2,1,5,3,5,5,5,4,3,4,3,3,3,3,3,4,4,4,3,1,3,2,2,4,3,3,3,0,1,0,1,0,0,0,0,0,0,5,5,2,2,2,2,5,2,3,3,4,3,2,2,4,5,3,3,3,3,4,3,2,3,2,1,3,3,3,3,4,3,1,2,2,1,1,1,2,2,1,16,19,22,26,23,34,27,2,37,18 - 29,18 - 24,completed high school,Not in a relationship
372,MALES,26,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,RELATIONSHIPS,NO,0,2,3,3,3,3,3,2,3,3,2,3,3,2,3,2,1,1,1,3,3,1,3,1,3,3,4,1,3,1,3,3,1,1,4,4,3,3,3,3,3,4,3,4,3,3,3,3,2,3,4,1,4,3,3,1,3,1,1,1,1,1,1,0,0,0,0,0,0,3,4,3,3,3,2,2,2,3,3,3,2,2,2,4,4,2,3,3,3,3,3,2,3,2,3,3,2,3,3,4,2,4,4,4,3,2,4,3,2,2,17,19,29,13,17,29,35,4,46,18 - 29,25 - 32,some additional training,Not in a relationship
181,MALES,46,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0,4,1,5,1,5,1,1,4,1,1,4,1,1,4,1,1,1,1,4,5,1,4,1,1,5,5,1,4,1,5,4,1,1,6,6,6,7,6,2,2,1,5,4,2,4,5,2,2,4,4,1,4,2,4,1,4,1,1,1,1,1,1,1,1,1,1,0,0,4,3,5,5,5,5,3,4,4,4,1,5,3,4,2,2,5,5,5,5,5,4,4,4,4,4,1,2,2,1,4,3,4,4,4,2,3,3,5,4,4,29,28,41,10,31,17,39,8,75,45+,41 - 49,completed undergrad uni,Not in a relationship
158,FEMALES,58,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,0,4,1,4,2,5,1,2,3,1,1,4,1,1,4,2,1,3,1,2,4,2,3,1,2,2,4,1,3,2,4,3,2,1,4,6,4,6,4,3,3,4,4,3,4,3,4,4,3,3,3,1,4,1,3,2,4,2,1,0,1,1,0,1,0,1,1,0,1,3,3,3,3,3,2,4,3,4,3,2,2,4,2,3,3,3,3,5,4,5,3,4,4,4,4,2,3,3,2,4,4,3,3,4,3,3,2,4,3,3,27,26,32,15,24,31,35,6,53,45+,50+,completed undergrad uni,Not in a relationship
192,FEMALES,44,WIDOWED,YES,SOME ADDITIONAL TRAINING,WORK,NO,0,4,1,5,1,5,1,2,3,4,1,3,1,1,3,1,1,2,1,3,3,1,2,1,1,4,3,1,3,1,4,4,1,1,7,6,6,5,5,2,2,3,4,5,3,4,4,2,1,4,4,1,3,1,4,2,4,1,2,1,1,1,0,1,0,1,1,0,1,1,2,5,5,5,4,1,4,4,4,2,3,3,2,2,1,2,5,5,5,5,3,1,4,4,4,2,1,2,2,4,4,3,4,3,5,4,5,4,4,5,29,22,31,10,29,20,37,7,73,30 - 44,41 - 49,some additional training,In a relationship
227,FEMALES,30,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,MONEY/FINANCES,NO,0,2,3,5,2,4,3,3,3,2,2,3,3,2,3,4,4,5,1,3,2,5,2,3,4,2,2,3,5,1,2,3,3,2,4,5,5,6,5,5,4,4,3,2,3,3,3,4,3,4,4,2,3,2,3,3,2,4,3,0,1,1,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,4,3,4,3,2,3,3,2,3,3,4,3,3,3,3,2,1,2,3,2,3,2,3,3,21,19,29,30,25,36,27,2,52,30 - 44,25 - 32,completed high school,Not in a relationship
312,MALES,21,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,YES,3,3,2,4,2,5,1,2,4,2,2,4,2,3,4,2,2,4,2,4,5,2,4,3,3,4,3,2,4,3,4,3,4,4,4,7,5,6,5,4,4,4,3,4,3,4,3,4,3,4,4,1,4,1,4,2,4,2,1,0,0,1,0,0,0,0,0,0,0,3,1,3,4,3,5,3,2,2,3,4,4,2,4,2,1,4,4,4,4,5,3,3,3,3,2,3,2,2,3,4,4,3,3,4,3,5,3,2,4,5,25,22,39,27,27,32,38,1,62,18 - 29,18 - 24,completed high school,Not in a relationship
36,FEMALES,22,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,YES,1,5,2,4,2,3,3,2,3,3,1,2,3,4,3,4,2,4,4,3,4,3,4,4,4,2,3,2,3,4,3,3,2,2,4,6,5,5,3,3,4,3,3,3,3,3,3,4,3,3,3,2,2,2,2,4,2,3,3,0,1,1,0,0,0,1,1,0,0,2,4,4,3,3,3,4,3,3,3,3,2,3,2,3,2,3,4,4,4,3,3,2,4,2,1,3,3,3,3,3,3,1,2,2,4,2,2,3,3,4,23,17,32,31,23,32,23,4,54,18 - 29,18 - 24,completed high school,In a relationship
126,FEMALES,35,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,YES,50,3,1,4,2,4,1,3,2,3,2,3,2,3,5,3,2,4,1,5,4,3,4,3,3,4,3,1,4,2,5,3,3,2,4,4,6,6,4,3,3,5,4,4,4,4,3,4,3,4,4,1,3,1,4,1,4,3,3,1,1,1,0,0,0,0,0,0,0,3,2,2,4,3,2,3,3,3,4,2,2,2,2,4,4,2,2,5,4,5,2,2,3,3,2,2,2,2,3,4,4,4,2,2,3,4,3,4,2,2,25,17,41,23,24,31,35,3,49,30 - 44,33 - 40,completed postgrad uni,Not in a relationship
326,MALES,46,SEPARATED,NO,SOME ADDITIONAL TRAINING,RELATIONSHIPS,NO,0,5,1,4,1,4,1,2,4,2,2,3,2,2,4,2,1,1,1,3,4,1,3,2,2,3,3,1,3,2,3,4,1,1,4,6,6,6,4,3,3,3,3,3,3,3,3,3,3,4,4,1,4,1,4,1,4,3,3,1,1,1,1,0,1,0,1,0,0,2,2,5,4,3,3,2,4,3,3,1,4,3,2,3,1,5,5,5,5,5,3,3,3,3,3,3,3,3,3,4,4,4,2,2,4,4,4,5,3,5,28,22,31,14,26,30,36,6,69,45+,41 - 49,some additional training,In a relationship
163,FEMALES,22,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,YES,5,5,1,4,1,5,1,4,4,1,1,4,1,1,5,2,1,4,1,5,4,1,4,2,2,4,3,1,5,1,5,4,1,1,6,6,6,5,6,2,3,2,4,4,1,4,5,2,1,4,4,1,4,1,4,1,4,2,1,1,1,1,0,0,0,0,1,0,1,3,2,4,4,4,2,1,5,5,4,2,4,3,2,1,1,2,4,5,5,5,1,4,4,4,4,2,2,2,1,4,4,4,3,4,3,4,5,4,5,5,29,25,43,13,29,18,39,5,69,18 - 29,18 - 24,completed undergrad uni,In a relationship
452,FEMALES,27,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,3,2,4,2,3,2,1,3,1,1,4,1,1,5,2,1,3,1,5,4,1,3,1,2,5,5,1,4,1,5,5,2,1,5,6,6,6,6,3,2,3,4,3,3,4,4,2,2,4,4,1,3,1,3,3,3,1,1,1,1,1,1,1,0,0,1,1,1,2,3,3,4,4,3,4,1,4,3,1,4,4,3,2,3,3,3,4,4,4,4,4,4,4,4,2,3,2,2,4,4,2,4,4,4,3,2,5,4,3,22,27,44,13,29,24,35,8,60,18 - 29,25 - 32,completed undergrad uni,Not in a relationship
81,FEMALES,20,SINGLE,NO,COMPLETED HIGHSCHOOL,HEALTH/ILLNESS,YES,125,2,4,3,2,3,2,2,4,2,2,3,1,4,2,2,4,2,1,5,3,2,4,4,5,2,4,2,1,1,2,3,4,3,3,5,2,3,3,2,4,5,3,3,2,4,3,3,1,2,4,2,4,3,2,3,1,4,4,1,1,1,1,0,0,0,0,0,0,2,4,2,2,4,3,4,2,4,4,4,4,5,2,4,4,2,5,2,4,4,3,3,3,4,1,3,3,2,3,3,2,2,1,1,4,2,2,2,2,2,18,21,28,28,16,28,22,4,53,18 - 29,18 - 24,completed high school,In a relationship
455,FEMALES,42,SEPARATED,NO,POSTGRADUATE COMPLETED,MONEY/FINANCES,YES,7,5,2,2,2,5,3,3,4,2,4,4,4,4,4,1,1,4,1,5,5,1,4,3,1,3,3,2,2,1,3,5,1,1,1,4,1,7,1,3,3,3,4,3,3,4,3,3,3,4,4,1,4,4,4,4,3,3,4,1,1,1,1,0,0,0,0,0,1,2,3,3,3,3,2,5,1,2,3,1,1,3,1,3,2,3,5,4,4,3,2,3,1,1,1,2,3,2,3,4,1,1,2,1,4,3,1,5,3,4,23,16,38,13,14,28,28,5,50,30 - 44,41 - 49,completed postgrad uni,In a relationship
78,FEMALES,25,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,WORK,YES,3,3,2,4,2,4,1,2,4,1,1,4,2,3,5,1,1,3,1,4,4,1,4,1,1,4,4,1,4,1,4,4,1,1,6,6,6,6,5,2,3,3,4,4,3,4,4,3,2,4,4,1,4,1,4,1,4,2,2,1,1,1,0,0,0,1,0,0,0,1,2,4,3,4,2,2,2,3,3,4,2,4,3,3,3,3,4,4,4,5,3,4,4,3,2,2,2,2,2,4,4,4,3,3,5,4,4,2,3,3,24,24,40,10,29,24,38,4,58,18 - 29,25 - 32,some additional training,Not in a relationship
332,FEMALES,31,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,CHILDREN,NO,0,3,1,4,1,5,2,1,4,1,1,4,2,1,4,2,3,5,1,4,3,2,5,1,2,4,4,2,5,1,4,4,2,1,6,6,7,6,7,1,1,3,5,4,3,4,3,1,2,4,4,1,4,1,3,2,4,1,2,1,1,0,0,0,0,0,1,0,0,1,4,4,2,4,4,1,3,3,3,2,4,4,3,2,2,3,5,5,5,4,4,4,4,3,4,1,2,2,3,4,4,3,4,3,5,2,5,4,4,4,26,27,42,17,32,19,37,3,66,30 - 44,25 - 32,completed undergrad uni,Not in a relationship
506,FEMALES,60,DIVORCED,NO,SOME ADDITIONAL TRAINING,WORK,YES,150,3,2,3,4,4,2,3,3,1,3,4,2,4,4,2,1,2,1,3,3,2,3,1,1,1,4,1,3,1,3,3,1,1,3,1,2,3,2,2,2,2,4,3,1,3,4,2,2,3,4,1,4,2,3,4,2,2,1,1,1,0,0,1,0,1,1,0,0,2,2,5,4,3,4,3,4,5,5,1,3,4,3,2,1,4,3,4,2,4,2,4,2,3,1,2,3,3,2,4,3,1,3,4,4,4,3,5,4,5,20,19,29,12,11,21,31,5,72,45+,50+,some additional training,In a relationship
39,FEMALES,24,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,4,2,4,2,4,4,2,3,2,2,2,3,3,3,3,1,3,1,4,4,2,3,1,1,3,3,1,3,1,3,3,1,1,4,4,3,3,4,3,3,2,3,3,3,3,2,3,2,4,3,3,3,3,3,2,3,2,2,1,1,1,0,0,0,0,1,0,1,3,3,4,3,2,2,3,4,4,4,2,1,2,1,3,3,1,1,4,4,2,3,3,3,2,2,3,3,3,4,2,2,3,3,3,3,3,3,4,3,3,22,18,32,13,18,29,29,5,48,18 - 29,18 - 24,completed high school,In a relationship
